bar_close_et,bar_close_utc,session_date,dir_buy_vol_30s,dir_sell_vol_30s,n_trades_30s,locked_spread_count,day_side_disagree_rate,median_buy_100,median_sell_100,price_at_T,atr_at_T,price_at_T_plus_30s,price_move_30s,p4_threshold,p4_long,p4_short,p2_long,p2_short,delta_ratio_long,delta_ratio_short,p3_long,p3_short,trcb_long,trcb_short,fwd_ret_1min_raw,fwd_ret_1min_signed,fwd_ret_5min_raw,fwd_ret_5min_signed,fwd_ret_15min_raw,fwd_ret_15min_signed,fwd_ret_25min_raw,fwd_ret_25min_signed,hour_only
2025-12-18 15:35:00-05:00,2025-12-18 20:35:00+00:00,2025-12-18,1469,1360,796,0,0.0,955.0,1011.5,6793.75,8.064805929104205,6792.5,-1.25,2.0162014822760512,False,False,True,True,1.0801470588235293,0.9257998638529612,False,False,False,False,-2.25,,-4.75,,0.0,,-18.5,,15
2025-12-18 15:40:00-05:00,2025-12-18 20:40:00+00:00,2025-12-18,761,960,528,0,0.0,969.5,1026.0,6789.0,8.042319791311048,6788.75,-0.25,2.010579947827762,False,False,False,False,0.7927083333333333,1.2614980289093298,False,False,False,False,0.75,,3.5,,-5.5,,-16.0,,15
2025-12-18 15:45:00-05:00,2025-12-18 20:45:00+00:00,2025-12-18,1536,933,694,0,0.0,969.5,1026.0,6792.5,7.985725520503116,6794.5,2.0,1.996431380125779,True,False,True,False,1.6463022508038585,0.607421875,True,False,True,False,3.25,3.25,1.25,1.25,-17.25,-17.25,-17.25,-17.25,15
2025-12-18 15:50:00-05:00,2025-12-18 20:50:00+00:00,2025-12-18,3059,3423,1847,0,0.0,989.5,1026.0,6793.75,7.843887983324322,6791.0,-2.75,1.9609719958310805,False,True,True,True,0.8936605316973415,1.1189931350114417,False,False,False,False,-4.0,,-10.25,,-20.75,,-24.75,,15
2025-12-18 15:55:00-05:00,2025-12-18 20:55:00+00:00,2025-12-18,2767,2791,1526,0,0.0,989.5,1039.5,6783.5,8.033610270229728,6783.5,0.0,2.008402567557432,False,False,True,True,0.991400931565747,1.0086736537766534,False,False,False,False,-0.5,,-8.25,,-8.25,,-14.0,,15
2025-12-18 16:00:00-05:00,2025-12-18 21:00:00+00:00,2025-12-18,0,0,0,0,0.0,996.5,1052.5,6775.25,8.120495250927604,6776.75,1.5,2.030123812731901,False,False,False,False,0.0,0.0,False,False,False,False,-0.5,,-2.25,,-6.25,,,,16
2025-12-19 09:35:00-05:00,2025-12-19 14:35:00+00:00,2025-12-19,1681,1671,1286,0,0.0,996.5,1052.5,,,,,,False,False,True,True,1.0059844404548175,0.9940511600237953,False,False,False,False,,,,,,,,,9
2025-12-19 09:40:00-05:00,2025-12-19 14:40:00+00:00,2025-12-19,1880,1922,1386,0,0.0,1000.0,1054.5,,,,,,False,False,True,True,0.9781477627471384,1.0223404255319148,False,False,False,False,,,,,,,,,9
2025-12-19 09:45:00-05:00,2025-12-19 14:45:00+00:00,2025-12-19,3009,2907,1981,0,0.0,1011.5,1057.0,,,,,,False,False,True,True,1.0350877192982457,0.9661016949152542,False,False,False,False,,,,,,,,,9
2025-12-19 09:50:00-05:00,2025-12-19 14:50:00+00:00,2025-12-19,1279,1125,812,0,0.0,1021.0,1079.5,,,,,,False,False,True,True,1.1368888888888888,0.8795934323690383,False,False,False,False,,,,,,,,,9
2025-12-19 09:55:00-05:00,2025-12-19 14:55:00+00:00,2025-12-19,1125,1080,778,0,0.0,1034.5,1103.5,,,,,,False,False,True,False,1.0416666666666667,0.96,False,False,False,False,,,,,,,,,9
2025-12-19 10:00:00-05:00,2025-12-19 15:00:00+00:00,2025-12-19,2701,1933,1412,0,0.0,1082.5,1103.5,,,,,,False,False,True,True,1.397309881013968,0.7156608663457978,False,False,False,False,,,,,,,,,10
2025-12-19 10:05:00-05:00,2025-12-19 15:05:00+00:00,2025-12-19,1045,1267,769,0,0.0,1121.5,1116.0,,,,,,False,False,False,True,0.824782951854775,1.2124401913875598,False,False,False,False,,,,,,,,,10
2025-12-19 10:10:00-05:00,2025-12-19 15:10:00+00:00,2025-12-19,1138,1133,793,0,0.0,1121.5,1146.5,,,,,,False,False,True,False,1.00441306266549,0.9956063268892794,False,False,False,False,,,,,,,,,10
2025-12-19 10:15:00-05:00,2025-12-19 15:15:00+00:00,2025-12-19,895,922,670,0,0.0,1131.5,1150.5,,,,,,False,False,False,False,0.9707158351409978,1.030167597765363,False,False,False,False,,,,,,,,,10
2025-12-19 10:20:00-05:00,2025-12-19 15:20:00+00:00,2025-12-19,693,659,523,0,0.0,1131.5,1150.5,,,,,,False,False,False,False,1.0515933232169954,0.950937950937951,False,False,False,False,,,,,,,,,10
2025-12-19 10:25:00-05:00,2025-12-19 15:25:00+00:00,2025-12-19,743,965,661,0,0.0,1131.5,1150.5,,,,,,False,False,False,False,0.7699481865284974,1.2987886944818303,False,False,False,False,,,,,,,,,10
2025-12-19 10:30:00-05:00,2025-12-19 15:30:00+00:00,2025-12-19,1080,1635,1034,0,0.0,1131.5,1150.5,,,,,,False,False,False,True,0.6605504587155964,1.5138888888888888,False,True,False,False,,,,,,,,,10
2025-12-19 10:35:00-05:00,2025-12-19 15:35:00+00:00,2025-12-19,785,657,492,0,0.0,1131.5,1181.0,,,,,,False,False,False,False,1.1948249619482496,0.8369426751592357,False,False,False,False,,,,,,,,,10
2025-12-19 10:40:00-05:00,2025-12-19 15:40:00+00:00,2025-12-19,587,636,446,0,0.0,1131.5,1181.0,,,,,,False,False,False,False,0.9229559748427673,1.0834752981260647,False,False,False,False,,,,,,,,,10
2025-12-19 10:45:00-05:00,2025-12-19 15:45:00+00:00,2025-12-19,730,707,564,0,0.0,1131.5,1181.0,,,,,,False,False,False,False,1.0325318246110324,0.9684931506849315,False,False,False,False,,,,,,,,,10
2025-12-19 10:50:00-05:00,2025-12-19 15:50:00+00:00,2025-12-19,815,785,497,0,0.0,1131.5,1150.5,,,,,,False,False,False,False,1.0382165605095541,0.9631901840490797,False,False,False,False,,,,,,,,,10
2025-12-19 10:55:00-05:00,2025-12-19 15:55:00+00:00,2025-12-19,753,734,587,0,0.0,1121.5,1150.5,,,,,,False,False,False,False,1.0258855585831064,0.9747675962815405,False,False,False,False,,,,,,,,,10
2025-12-19 11:00:00-05:00,2025-12-19 16:00:00+00:00,2025-12-19,1592,1590,983,0,0.0,1121.5,1150.5,,,,,,False,False,True,True,1.0012578616352201,0.9987437185929648,False,False,False,False,,,,,,,,,11
2025-12-19 11:05:00-05:00,2025-12-19 16:05:00+00:00,2025-12-19,566,655,360,0,0.0,1131.5,1181.0,,,,,,False,False,False,False,0.8641221374045801,1.157243816254417,False,False,False,False,,,,,,,,,11
2025-12-19 11:10:00-05:00,2025-12-19 16:10:00+00:00,2025-12-19,3828,1366,936,0,0.0,1131.5,1150.5,,,,,,False,False,True,True,2.8023426061493413,0.3568443051201672,True,False,False,False,,,,,,,,,11
2025-12-19 11:15:00-05:00,2025-12-19 16:15:00+00:00,2025-12-19,986,1078,659,0,0.0,1131.5,1150.5,,,,,,False,False,False,False,0.9146567717996289,1.0933062880324544,False,False,False,False,,,,,,,,,11
2025-12-19 11:20:00-05:00,2025-12-19 16:20:00+00:00,2025-12-19,529,546,396,0,0.0,1102.5,1129.0,,,,,,False,False,False,False,0.9688644688644689,1.0321361058601135,False,False,False,False,,,,,,,,,11
2025-12-19 11:25:00-05:00,2025-12-19 16:25:00+00:00,2025-12-19,646,520,392,0,0.0,1102.5,1129.0,,,,,,False,False,False,False,1.2423076923076923,0.804953560371517,False,False,False,False,,,,,,,,,11
2025-12-19 11:30:00-05:00,2025-12-19 16:30:00+00:00,2025-12-19,1860,1104,831,0,0.0,1062.5,1116.0,,,,,,False,False,True,False,1.684782608695652,0.5935483870967742,True,False,False,False,,,,,,,,,11
2025-12-19 11:35:00-05:00,2025-12-19 16:35:00+00:00,2025-12-19,580,718,464,0,0.0,1062.5,1105.5,,,,,,False,False,False,False,0.807799442896936,1.2379310344827585,False,False,False,False,,,,,,,,,11
2025-12-19 11:40:00-05:00,2025-12-19 16:40:00+00:00,2025-12-19,491,452,321,0,0.0,1033.5,1102.0,,,,,,False,False,False,False,1.086283185840708,0.9205702647657841,False,False,False,False,,,,,,,,,11
2025-12-19 11:45:00-05:00,2025-12-19 16:45:00+00:00,2025-12-19,744,786,503,0,0.0,1021.0,1090.0,,,,,,False,False,False,False,0.9465648854961832,1.0564516129032258,False,False,False,False,,,,,,,,,11
2025-12-19 11:50:00-05:00,2025-12-19 16:50:00+00:00,2025-12-19,659,600,396,0,0.0,1011.5,1079.0,,,,,,False,False,False,False,1.0983333333333334,0.9104704097116844,False,False,False,False,,,,,,,,,11
2025-12-19 11:55:00-05:00,2025-12-19 16:55:00+00:00,2025-12-19,549,907,435,0,0.0,1000.0,1068.5,,,,,,False,False,False,False,0.6052921719955898,1.6520947176684881,False,True,False,False,,,,,,,,,11
2025-12-19 12:00:00-05:00,2025-12-19 17:00:00+00:00,2025-12-19,797,744,598,0,0.0,1000.0,1056.5,,,,,,False,False,False,False,1.071236559139785,0.9335006273525721,False,False,False,False,,,,,,,,,12
2025-12-19 12:05:00-05:00,2025-12-19 17:05:00+00:00,2025-12-19,431,505,359,0,0.0,991.5,1052.5,,,,,,False,False,False,False,0.8534653465346534,1.17169373549884,False,False,False,False,,,,,,,,,12
2025-12-19 12:10:00-05:00,2025-12-19 17:10:00+00:00,2025-12-19,256,304,187,0,0.0,984.5,1039.5,,,,,,False,False,False,False,0.8421052631578947,1.1875,False,False,False,False,,,,,,,,,12
2025-12-19 12:15:00-05:00,2025-12-19 17:15:00+00:00,2025-12-19,851,456,403,0,0.0,969.5,1013.5,,,,,,False,False,False,False,1.8662280701754386,0.535840188014101,True,False,False,False,,,,,,,,,12
2025-12-19 12:20:00-05:00,2025-12-19 17:20:00+00:00,2025-12-19,695,546,377,0,0.0,955.0,982.0,,,,,,False,False,False,False,1.2728937728937728,0.7856115107913669,False,False,False,False,,,,,,,,,12
2025-12-19 12:25:00-05:00,2025-12-19 17:25:00+00:00,2025-12-19,354,556,233,0,0.0,950.5,962.5,,,,,,False,False,False,False,0.6366906474820144,1.5706214689265536,False,True,False,False,,,,,,,,,12
2025-12-19 12:30:00-05:00,2025-12-19 17:30:00+00:00,2025-12-19,638,823,376,0,0.0,942.0,948.5,,,,,,False,False,False,False,0.7752126366950183,1.2899686520376175,False,False,False,False,,,,,,,,,12
2025-12-19 12:35:00-05:00,2025-12-19 17:35:00+00:00,2025-12-19,325,717,278,0,0.0,926.0,935.0,,,,,,False,False,False,False,0.45327754532775455,2.206153846153846,False,True,False,False,,,,,,,,,12
2025-12-19 12:40:00-05:00,2025-12-19 17:40:00+00:00,2025-12-19,504,502,274,0,0.0,905.0,935.0,,,,,,False,False,False,False,1.00398406374502,0.996031746031746,False,False,False,False,,,,,,,,,12
2025-12-19 12:45:00-05:00,2025-12-19 17:45:00+00:00,2025-12-19,346,360,261,0,0.0,877.5,927.5,,,,,,False,False,False,False,0.9611111111111111,1.0404624277456647,False,False,False,False,,,,,,,,,12
2025-12-19 12:50:00-05:00,2025-12-19 17:50:00+00:00,2025-12-19,284,259,157,0,0.0,877.5,914.5,,,,,,False,False,False,False,1.0965250965250966,0.9119718309859155,False,False,False,False,,,,,,,,,12
2025-12-19 12:55:00-05:00,2025-12-19 17:55:00+00:00,2025-12-19,231,401,225,0,0.0,859.5,889.5,,,,,,False,False,False,False,0.5760598503740648,1.7359307359307359,False,True,False,False,,,,,,,,,12
2025-12-19 13:00:00-05:00,2025-12-19 18:00:00+00:00,2025-12-19,1152,1029,511,0,0.0,855.0,865.5,,,,,,False,False,True,True,1.119533527696793,0.8932291666666666,False,False,False,False,,,,,,,,,13
2025-12-19 13:05:00-05:00,2025-12-19 18:05:00+00:00,2025-12-19,310,202,180,0,0.0,859.5,889.5,,,,,,False,False,False,False,1.5346534653465347,0.6516129032258065,True,False,False,False,,,,,,,,,13
2025-12-19 13:10:00-05:00,2025-12-19 18:10:00+00:00,2025-12-19,282,227,196,0,0.0,855.0,889.5,,,,,,False,False,False,False,1.2422907488986785,0.8049645390070922,False,False,False,False,,,,,,,,,13
2025-12-19 13:15:00-05:00,2025-12-19 18:15:00+00:00,2025-12-19,178,249,153,0,0.0,855.0,889.5,,,,,,False,False,False,False,0.714859437751004,1.398876404494382,False,False,False,False,,,,,,,,,13
2025-12-19 13:20:00-05:00,2025-12-19 18:20:00+00:00,2025-12-19,146,268,136,0,0.0,841.0,854.5,,,,,,False,False,False,False,0.5447761194029851,1.8356164383561644,False,True,False,False,,,,,,,,,13
2025-12-19 13:25:00-05:00,2025-12-19 18:25:00+00:00,2025-12-19,594,434,267,0,0.0,823.5,835.0,,,,,,False,False,False,False,1.368663594470046,0.7306397306397306,False,False,False,False,,,,,,,,,13
2025-12-19 13:30:00-05:00,2025-12-19 18:30:00+00:00,2025-12-19,392,239,226,0,0.0,815.5,835.0,,,,,,False,False,False,False,1.6401673640167365,0.6096938775510204,True,False,False,False,,,,,,,,,13
2025-12-19 13:35:00-05:00,2025-12-19 18:35:00+00:00,2025-12-19,310,148,130,0,0.0,815.5,835.0,,,,,,False,False,False,False,2.0945945945945947,0.4774193548387097,True,False,False,False,,,,,,,,,13
2025-12-19 13:40:00-05:00,2025-12-19 18:40:00+00:00,2025-12-19,232,255,175,0,0.0,815.5,835.0,,,,,,False,False,False,False,0.9098039215686274,1.0991379310344827,False,False,False,False,,,,,,,,,13
2025-12-19 13:45:00-05:00,2025-12-19 18:45:00+00:00,2025-12-19,159,366,209,0,0.0,815.5,835.0,,,,,,False,False,False,False,0.4344262295081967,2.30188679245283,False,True,False,False,,,,,,,,,13
2025-12-19 13:50:00-05:00,2025-12-19 18:50:00+00:00,2025-12-19,342,398,222,0,0.0,815.5,835.0,,,,,,False,False,False,False,0.8592964824120602,1.1637426900584795,False,False,False,False,,,,,,,,,13
2025-12-19 13:55:00-05:00,2025-12-19 18:55:00+00:00,2025-12-19,147,187,131,0,0.0,815.5,835.0,,,,,,False,False,False,False,0.786096256684492,1.272108843537415,False,False,False,False,,,,,,,,,13
2025-12-19 14:00:00-05:00,2025-12-19 19:00:00+00:00,2025-12-19,470,270,238,0,0.0,806.0,828.0,,,,,,False,False,False,False,1.7407407407407407,0.574468085106383,True,False,False,False,,,,,,,,,14
2025-12-19 14:05:00-05:00,2025-12-19 19:05:00+00:00,2025-12-19,254,209,156,0,0.0,795.5,813.0,,,,,,False,False,False,False,1.215311004784689,0.8228346456692913,False,False,False,False,,,,,,,,,14
2025-12-19 14:10:00-05:00,2025-12-19 19:10:00+00:00,2025-12-19,337,288,223,0,0.0,789.5,794.5,,,,,,False,False,False,False,1.1701388888888888,0.8545994065281899,False,False,False,False,,,,,,,,,14
2025-12-19 14:15:00-05:00,2025-12-19 19:15:00+00:00,2025-12-19,222,226,149,0,0.0,784.0,785.5,,,,,,False,False,False,False,0.9823008849557522,1.018018018018018,False,False,False,False,,,,,,,,,14
2025-12-19 14:20:00-05:00,2025-12-19 19:20:00+00:00,2025-12-19,214,198,131,0,0.0,778.0,777.5,,,,,,False,False,False,False,1.0808080808080809,0.9252336448598131,False,False,False,False,,,,,,,,,14
2025-12-19 14:25:00-05:00,2025-12-19 19:25:00+00:00,2025-12-19,710,329,267,0,0.0,767.0,757.0,,,,,,False,False,False,False,2.1580547112462005,0.46338028169014084,True,False,False,False,,,,,,,,,14
2025-12-19 14:30:00-05:00,2025-12-19 19:30:00+00:00,2025-12-19,228,215,155,0,0.0,757.0,739.0,,,,,,False,False,False,False,1.0604651162790697,0.9429824561403509,False,False,False,False,,,,,,,,,14
2025-12-19 14:35:00-05:00,2025-12-19 19:35:00+00:00,2025-12-19,357,205,130,0,0.0,752.0,730.0,,,,,,False,False,False,False,1.7414634146341463,0.5742296918767507,True,False,False,False,,,,,,,,,14
2025-12-19 14:40:00-05:00,2025-12-19 19:40:00+00:00,2025-12-19,242,277,138,0,0.0,747.5,722.0,,,,,,False,False,False,False,0.8736462093862816,1.1446280991735538,False,False,False,False,,,,,,,,,14
2025-12-19 14:45:00-05:00,2025-12-19 19:45:00+00:00,2025-12-19,187,184,131,0,0.0,743.5,717.5,,,,,,False,False,False,False,1.016304347826087,0.983957219251337,False,False,False,False,,,,,,,,,14
2025-12-19 14:50:00-05:00,2025-12-19 19:50:00+00:00,2025-12-19,230,213,139,0,0.0,736.5,712.0,,,,,,False,False,False,False,1.07981220657277,0.9260869565217391,False,False,False,False,,,,,,,,,14
2025-12-19 14:55:00-05:00,2025-12-19 19:55:00+00:00,2025-12-19,217,316,161,0,0.0,720.0,685.0,,,,,,False,False,False,False,0.6867088607594937,1.456221198156682,False,False,False,False,,,,,,,,,14
2025-12-19 15:00:00-05:00,2025-12-19 20:00:00+00:00,2025-12-19,500,380,282,0,0.0,709.5,661.0,,,,,,False,False,False,False,1.3157894736842106,0.76,False,False,False,False,,,,,,,,,15
2025-12-19 15:05:00-05:00,2025-12-19 20:05:00+00:00,2025-12-19,485,532,265,0,0.0,705.5,658.0,,,,,,False,False,False,False,0.9116541353383458,1.0969072164948455,False,False,False,False,,,,,,,,,15
2025-12-19 15:10:00-05:00,2025-12-19 20:10:00+00:00,2025-12-19,457,473,263,0,0.0,698.5,656.0,,,,,,False,False,False,False,0.9661733615221987,1.0350109409190371,False,False,False,False,,,,,,,,,15
2025-12-19 15:15:00-05:00,2025-12-19 20:15:00+00:00,2025-12-19,317,541,258,0,0.0,698.5,656.0,,,,,,False,False,False,False,0.5859519408502772,1.7066246056782335,False,True,False,False,,,,,,,,,15
2025-12-19 15:20:00-05:00,2025-12-19 20:20:00+00:00,2025-12-19,457,373,252,0,0.0,698.5,656.0,,,,,,False,False,False,False,1.225201072386059,0.8161925601750547,False,False,False,False,,,,,,,,,15
2025-12-19 15:25:00-05:00,2025-12-19 20:25:00+00:00,2025-12-19,373,423,275,0,0.0,694.0,645.5,,,,,,False,False,False,False,0.8817966903073287,1.1340482573726542,False,False,False,False,,,,,,,,,15
2025-12-19 15:30:00-05:00,2025-12-19 20:30:00+00:00,2025-12-19,634,800,377,0,0.0,676.0,645.5,,,,,,False,False,False,True,0.7925,1.2618296529968454,False,False,False,False,,,,,,,,,15
2025-12-19 15:35:00-05:00,2025-12-19 20:35:00+00:00,2025-12-19,257,299,194,0,0.0,676.0,656.0,,,,,,False,False,False,False,0.8595317725752508,1.1634241245136188,False,False,False,False,,,,,,,,,15
2025-12-19 15:40:00-05:00,2025-12-19 20:40:00+00:00,2025-12-19,511,559,240,0,0.0,652.5,645.5,,,,,,False,False,False,False,0.9141323792486583,1.0939334637964775,False,False,False,False,,,,,,,,,15
2025-12-19 15:45:00-05:00,2025-12-19 20:45:00+00:00,2025-12-19,1785,1665,744,0,0.0,642.0,618.0,,,,,,False,False,True,True,1.072072072072072,0.9327731092436975,False,False,False,False,,,,,,,,,15
2025-12-19 15:50:00-05:00,2025-12-19 20:50:00+00:00,2025-12-19,4478,3888,2369,0,0.0,652.5,645.5,,,,,,False,False,True,True,1.1517489711934157,0.8682447521214828,False,False,False,False,,,,,,,,,15
2025-12-19 15:55:00-05:00,2025-12-19 20:55:00+00:00,2025-12-19,3453,4122,1962,0,0.0,652.5,645.5,,,,,,False,False,True,True,0.8377001455604076,1.1937445699391833,False,False,False,False,,,,,,,,,15
2025-12-19 16:00:00-05:00,2025-12-19 21:00:00+00:00,2025-12-19,0,0,0,0,0.0,652.5,645.5,,,,,,False,False,False,False,0.0,0.0,False,False,False,False,,,,,,,,,16
2025-12-22 09:35:00-05:00,2025-12-22 14:35:00+00:00,2025-12-22,2185,2075,1510,0,0.0,642.0,618.0,6918.75,2.7888755332994055,6920.75,2.0,0.6972188833248514,True,False,True,True,1.0530120481927712,0.9496567505720824,False,False,False,False,-1.25,,-3.0,,-2.25,,3.75,,9
2025-12-22 09:40:00-05:00,2025-12-22 14:40:00+00:00,2025-12-22,1711,1734,1310,0,0.0,642.0,618.0,6915.75,3.143241566635162,6917.5,1.75,0.7858103916587905,True,False,True,True,0.9867358708189158,1.0134424313267096,False,False,False,False,0.0,,-1.5,,6.75,,1.75,,9
2025-12-22 09:45:00-05:00,2025-12-22 14:45:00+00:00,2025-12-22,1359,1242,967,0,0.0,642.0,618.0,6914.25,3.347295740446936,6915.75,1.5,0.836823935111734,True,False,True,True,1.0942028985507246,0.9139072847682119,False,False,False,False,0.25,,2.25,,8.25,,4.0,,9
2025-12-22 09:50:00-05:00,2025-12-22 14:50:00+00:00,2025-12-22,955,794,696,0,0.0,642.0,645.5,6916.5,3.5903460447007265,6918.0,1.5,0.8975865111751816,True,False,True,True,1.2027707808564232,0.831413612565445,False,False,False,False,0.75,,6.0,,1.0,,-4.75,,9
2025-12-22 09:55:00-05:00,2025-12-22 14:55:00+00:00,2025-12-22,871,1261,735,0,0.0,642.0,645.5,6922.5,3.9053213272221035,6923.5,1.0,0.9763303318055259,True,False,True,True,0.6907216494845361,1.4477611940298507,False,False,False,False,-0.5,,0.0,,-4.25,,-5.5,,9
2025-12-22 10:00:00-05:00,2025-12-22 15:00:00+00:00,2025-12-22,916,907,649,0,0.0,642.0,645.5,6922.5,3.876369803849096,6923.0,0.5,0.969092450962274,False,False,True,True,1.009922822491731,0.990174672489083,False,False,False,False,-3.25,,-5.0,,-10.75,,-2.75,,10
2025-12-22 10:05:00-05:00,2025-12-22 15:05:00+00:00,2025-12-22,1093,796,715,0,0.0,652.5,645.5,6917.5,4.0994862464313035,6919.75,2.25,1.0248715616078259,True,False,True,True,1.3731155778894473,0.7282708142726441,False,False,False,False,0.5,,0.75,,-0.5,,2.5,,10
2025-12-22 10:10:00-05:00,2025-12-22 15:10:00+00:00,2025-12-22,635,702,473,0,0.0,676.0,656.0,6918.25,4.199522943114782,6917.75,-0.5,1.0498807357786955,False,False,False,True,0.9045584045584045,1.105511811023622,False,False,False,False,-4.25,,-6.5,,1.5,,-1.25,,10
2025-12-22 10:15:00-05:00,2025-12-22 15:15:00+00:00,2025-12-22,752,753,586,0,0.0,652.5,656.0,6911.75,4.417414161463726,6912.75,1.0,1.1043535403659315,False,False,True,True,0.99867197875166,1.0013297872340425,False,False,False,False,1.5,,5.25,,8.25,,-1.0,,10
2025-12-22 10:20:00-05:00,2025-12-22 15:20:00+00:00,2025-12-22,1019,635,611,0,0.0,652.5,656.0,6917.0,4.601884578502031,6919.75,2.75,1.1504711446255078,True,False,True,False,1.604724409448819,0.6231599607458292,True,False,True,False,2.25,2.25,2.75,2.75,0.0,0.0,2.25,2.25,10
2025-12-22 10:25:00-05:00,2025-12-22 15:25:00+00:00,2025-12-22,924,890,524,0,0.0,652.5,645.5,6919.75,4.648178537180458,6919.75,0.0,1.1620446342951145,False,False,True,True,1.0382022471910113,0.9632034632034632,False,False,False,False,1.0,,0.25,,-9.0,,0.5,,10
2025-12-22 10:30:00-05:00,2025-12-22 15:30:00+00:00,2025-12-22,630,556,460,0,0.0,652.5,645.5,6920.0,4.548308641667568,6921.5,1.5,1.137077160416892,True,False,False,False,1.1330935251798562,0.8825396825396825,False,False,False,False,0.75,,-3.0,,-0.75,,0.25,,10
2025-12-22 10:35:00-05:00,2025-12-22 15:35:00+00:00,2025-12-22,1033,1224,771,0,0.0,642.0,645.5,6917.0,4.616286595834171,6915.75,-1.25,1.1540716489585428,False,True,True,True,0.8439542483660131,1.1848983543078413,False,False,False,False,-2.25,,-6.25,,3.25,,1.75,,10
2025-12-22 10:40:00-05:00,2025-12-22 15:40:00+00:00,2025-12-22,729,601,421,0,0.0,642.0,645.5,6910.75,4.911551838988873,6911.5,0.75,1.2278879597472183,False,False,True,False,1.2129783693843594,0.8244170096021948,False,False,False,False,1.0,,8.5,,9.5,,10.0,,10
2025-12-22 10:45:00-05:00,2025-12-22 15:45:00+00:00,2025-12-22,678,572,383,0,0.0,642.0,645.5,6919.25,5.239298136203954,6920.5,1.25,1.3098245340509884,False,False,True,False,1.1853146853146854,0.8436578171091446,False,False,False,False,0.75,,1.0,,-0.5,,5.5,,10
2025-12-22 10:50:00-05:00,2025-12-22 15:50:00+00:00,2025-12-22,563,789,416,0,0.0,642.0,635.5,6920.25,5.043633983617958,6918.75,-1.5,1.2609084959044894,False,True,False,True,0.7135614702154626,1.4014209591474245,False,False,False,False,-1.25,,0.0,,0.5,,8.75,,10
2025-12-22 10:55:00-05:00,2025-12-22 15:55:00+00:00,2025-12-22,504,319,249,0,0.0,636.5,635.5,6920.25,4.951231556216675,6920.0,-0.25,1.2378078890541688,False,False,False,False,1.5799373040752351,0.6329365079365079,True,False,False,False,0.0,,-1.5,,4.5,,11.0,,10
2025-12-22 11:00:00-05:00,2025-12-22 16:00:00+00:00,2025-12-22,699,575,424,0,0.0,634.5,618.0,6918.75,4.865429302201199,6919.75,1.0,1.2163573255502997,False,False,True,False,1.2156521739130435,0.8226037195994278,False,False,False,False,0.75,,2.0,,10.25,,11.5,,11
2025-12-22 11:05:00-05:00,2025-12-22 16:05:00+00:00,2025-12-22,354,289,206,0,0.0,634.5,600.5,6920.75,4.767898637758257,6921.25,0.5,1.1919746594395642,False,False,False,False,1.2249134948096885,0.8163841807909604,False,False,False,False,0.5,,4.0,,10.5,,8.0,,11
2025-12-22 11:10:00-05:00,2025-12-22 16:10:00+00:00,2025-12-22,612,526,328,0,0.0,632.0,587.5,6924.75,4.7309058779183815,6924.5,-0.25,1.1827264694795954,False,False,False,False,1.1634980988593155,0.8594771241830066,False,False,False,False,1.75,,4.25,,5.5,,2.75,,11
2025-12-22 11:15:00-05:00,2025-12-22 16:15:00+00:00,2025-12-22,680,831,450,0,0.0,621.0,573.5,6929.0,4.76798402949564,6929.0,0.0,1.19199600737391,False,False,True,True,0.8182912154031288,1.2220588235294119,False,False,False,False,0.75,,2.25,,-0.25,,-1.5,,11
2025-12-22 11:20:00-05:00,2025-12-22 16:20:00+00:00,2025-12-22,776,524,344,0,0.0,621.0,573.5,6931.25,4.6952708845316655,6931.25,0.0,1.1738177211329164,False,False,True,False,1.4809160305343512,0.6752577319587629,False,False,False,False,0.5,,-1.0,,-3.75,,-5.25,,11
2025-12-22 11:25:00-05:00,2025-12-22 16:25:00+00:00,2025-12-22,632,1248,496,0,0.0,632.0,573.5,6930.25,4.538465821350832,6929.25,-1.0,1.134616455337708,False,False,True,True,0.5064102564102564,1.9746835443037976,False,True,False,False,-1.25,,-1.5,,-2.75,,-3.0,,11
2025-12-22 11:30:00-05:00,2025-12-22 16:30:00+00:00,2025-12-22,997,774,445,0,0.0,631.0,573.5,6928.75,4.357146834111488,6930.0,1.25,1.089286708527872,True,False,True,True,1.2881136950904393,0.7763289869608826,False,False,False,False,1.5,,-1.25,,-2.75,,0.75,,11
2025-12-22 11:35:00-05:00,2025-12-22 16:35:00+00:00,2025-12-22,820,546,387,0,0.0,631.0,573.5,6927.5,4.295922060246381,6927.75,0.25,1.0739805150615953,False,False,True,False,1.5018315018315018,0.6658536585365854,True,False,False,False,0.5,,0.0,,-0.25,,4.75,,11
2025-12-22 11:40:00-05:00,2025-12-22 16:40:00+00:00,2025-12-22,542,317,280,0,0.0,631.0,565.5,6927.5,4.203356198800211,6929.0,1.5,1.0508390497000528,True,False,False,False,1.7097791798107256,0.584870848708487,True,False,False,False,1.5,,-1.5,,2.0,,4.0,,11
2025-12-22 11:45:00-05:00,2025-12-22 16:45:00+00:00,2025-12-22,626,393,262,0,0.0,621.0,557.5,6926.0,4.170973613171625,6927.75,1.75,1.0427434032929062,True,False,True,False,1.5928753180661577,0.6277955271565495,True,False,True,False,2.75,2.75,1.25,1.25,6.25,6.25,4.25,4.25,11
