n_trades,total_pnl,profit_factor,win_rate,sharpe
139,2261.25,1.1085508550855085,0.49640287769784175,0.6987796988562001
191,-948.75,0.9713476783691959,0.5026178010471204,-0.13022227254722427
176,4532.5,1.1920652576937338,0.45454545454545453,0.8302304417714479
115,518.75,1.0347716799329703,0.43478260869565216,-0.01556499525751014
204,1498.75,1.0416883974827023,0.49019607843137253,0.32574780077860527
76,-5667.5,0.575944631500187,0.3684210526315789,-1.8893532862867852
146,-4242.5,0.8068078324225865,0.4041095890410959,-0.9286357870932181
145,-2700.0,0.8806827597635751,0.4689655172413793,-0.4717328825764934
203,2116.25,1.0649405446873803,0.4827586206896552,0.4007114697739794
84,-5482.5,0.6576646893537309,0.42857142857142855,-1.8252162474637237
167,-116.25,0.99564708635619,0.46107784431137727,0.11263149456390553
110,-5762.5,0.6855817760196427,0.42727272727272725,-1.266791325304785
138,-2727.5,0.8769456350101511,0.43478260869565216,-0.6491601687644413
65,4675.0,1.5904641616671928,0.5230769230769231,1.7204697790468735
162,6746.25,1.3219398711524695,0.5,1.305392611084562
110,-9737.5,0.5634386908764851,0.4,-1.6521451468480595
96,-3823.75,0.7409164055221479,0.4479166666666667,-0.9695010036007613
216,-11730.0,0.7127727954455021,0.42592592592592593,-1.9883990930375632
219,-14645.0,0.6514547509966085,0.4246575342465753,-2.3833343182525466
183,1491.25,1.04790202770528,0.4808743169398907,0.3321517387237318
226,4957.5,1.1223998518609963,0.5,0.6232129117961402
182,-11985.0,0.6811546007781583,0.4010989010989011,-1.543017213864759
142,-2128.75,0.9032551269669943,0.49295774647887325,-0.6247108025156223
184,-876.25,0.9684220009910356,0.45108695652173914,-0.3410118853560201
72,-4803.75,0.6004366812227074,0.4166666666666667,-1.31886206443134
127,-1697.5,0.9114270806157058,0.5039370078740157,-0.5519792350824828
232,-2616.25,0.9284933378886232,0.4827586206896552,-0.49522621802496913
219,-10163.75,0.7351897085165282,0.4520547945205479,-1.7739561886942936
52,1008.75,1.181144781144781,0.5192307692307693,0.6523360935580065
98,1428.75,1.0955845459106877,0.5204081632653061,0.22404722496502674
154,-4007.5,0.829920424403183,0.4805194805194805,-0.8819551975409547
139,-2313.75,0.8833060143739755,0.4748201438848921,-0.39668641666211646
161,-1598.75,0.9406468977678779,0.4658385093167702,-0.21840924966243624
199,-2238.75,0.9233468863685,0.4472361809045226,-0.4009185204531815
211,-6536.25,0.8416174466151749,0.4549763033175355,-1.138288938825222
214,4792.5,1.1549591787244362,0.4719626168224299,0.8555513718000833
138,-6015.0,0.7566378394780762,0.4420289855072464,-1.3613373723454476
173,-3527.5,0.8824950033311126,0.45664739884393063,-0.4933725136743685
202,5958.75,1.180226843100189,0.504950495049505,0.7971718888866461
191,-10205.0,0.7304454056195728,0.43455497382198954,-1.7791580618005984
128,-7140.0,0.6608076009501188,0.453125,-1.5703223328674656
115,-2775.0,0.8346984363365599,0.4782608695652174,-0.6442253938171821
171,-12086.25,0.6033881619426555,0.43859649122807015,-2.8124527631707235
120,-4300.0,0.7626112759643917,0.425,-1.1972507713617317
58,-5983.75,0.44569245020842985,0.41379310344827586,-1.7626997496826713
132,-1922.5,0.9182045418284316,0.45454545454545453,-0.25680126482627275
104,-11957.5,0.4058754114651264,0.38461538461538464,-3.5510930347111347
74,-1601.25,0.8706191293808706,0.47297297297297297,-0.2546082608495328
76,2732.5,1.2907301502859423,0.5921052631578947,0.6692353090006128
125,775.0,1.042761569763432,0.512,0.10999070562156386
115,-1643.75,0.8876932274318899,0.5130434782608696,-0.42972628053321343
89,-4101.25,0.6725875661111665,0.39325842696629215,-1.67263047033933
173,-11296.25,0.6169139465875371,0.4508670520231214,-2.3006204956992984
133,-7983.75,0.656243272335845,0.39849624060150374,-1.4744491342090633
90,256.25,1.0201632733353005,0.4666666666666667,0.09191285165474944
173,-8971.25,0.7116165066098766,0.43352601156069365,-1.4619745581700538
198,5653.75,1.1754188644120385,0.4898989898989899,0.7203602737438725
66,-6330.0,0.4498044328552803,0.45454545454545453,-1.984490756018972
94,-1288.75,0.9065445975344454,0.43617021276595747,-0.22435854375278463
